timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
6084.527,-0.311875,-0.910064,2.187117,3.565419,1.562385,-0.093182,0.000441,-0.033971,0.204696,-0.281065,-0.000068,0,0,0,0,0,0,0,0.136249,-4.348868,-0.624816,-0.551676,0.015612,0.000713,1.271592,-41.562392,-9.751856,-3.339037,0.079063,-0.00261,-0.311803,-0.910071,2.187577,3.56488,1.562348,-0.093182,0.000408,-0.033508,0.205657,-0.2909,-0.000066,0,0.13934,-4.348442,-0.602511,-0.539475,0.007003,-0.005318,0.136249,-4.348868,-0.624816,-0.551676,0.015612,0.000713,-0.503132,0.020109,0.208255,0.104827,-0.113023,-1.964792,0.08199,-0.026446,0.002652,0.034567,0.113618,0.000477,6.485393,-9.662801,10.702901,-0.263022,-1.231516,0.231233,-0.5033,0.020204,0.208294,0.104859,-0.113133,-1.964862,0.080928,-0.026133,0.001964,0.032062,0.10559,0.000506,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.786576,7,253,253,253,253,253,253,1,-0.21069,1.762132,9.5385,0,1,0.519834,47.706589,47.780025,0.878413,47.713924,47.541931,47.570599,47.527599,47.613598,47.541931,0,1,0.106752,0.345181,0.004,0.004,5,1,54.330589,-8228.611422,28628.63435,-200.152516,19.276627,-235.585357,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.529,-0.311803,-0.910071,2.187577,3.56488,1.562348,-0.093182,0.000408,-0.033508,0.205657,-0.2909,-0.000066,0,0,0,0,0,0,0,0.110544,-4.311811,-0.614466,-0.552214,0.010914,-0.000652,1.233816,-41.552428,-9.808284,-3.312043,0.079115,-0.00248,-0.311858,-0.910124,2.187994,3.564348,1.562401,-0.093194,0.000379,-0.032853,0.205324,-0.294511,-0.000085,0,0.099737,-4.299711,-0.568932,-0.54177,0.011802,0.003447,0.110544,-4.311811,-0.614466,-0.552214,0.010914,-0.000652,-0.502968,0.020091,0.208246,0.104652,-0.112915,-1.964872,0.082174,-0.026495,0.002834,0.035576,0.116749,0.000452,5.327349,-9.149318,10.563129,-0.274449,-1.324604,0.229675,-0.503132,0.020109,0.208255,0.104827,-0.113023,-1.964792,0.08199,-0.026446,0.002652,0.034567,0.113618,0.000477,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.780672,7,253,253,253,253,253,253,1,-0.325611,1.896208,9.595961,0,1,0.648943,47.714649,47.780922,0.952265,47.72826,47.570599,47.599262,47.570599,47.642262,47.570599,0,1,0.106752,0.342664,0.004,0.004,5,1,54.305273,-8229.88401,28628.65861,-200.062327,19.301815,-235.588347,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.531,-0.311858,-0.910124,2.187994,3.564348,1.562401,-0.093194,0.000379,-0.032853,0.205324,-0.294511,-0.000085,0,0,0,0,0,0,0,0.149758,-4.341358,-0.631673,-0.556537,0.011909,0.002686,1.180821,-41.527456,-9.874598,-3.273195,0.078537,-0.002356,-0.311891,-0.910211,2.18843,3.563741,1.562401,-0.093199,0.000413,-0.032689,0.204117,-0.293481,-0.000084,0,0.127181,-4.362337,-0.597758,-0.550328,0.000779,-0.005495,0.149758,-4.341358,-0.631673,-0.556537,0.011909,0.002686,-0.502794,0.020052,0.208259,0.104456,-0.11268,-1.964922,0.081758,-0.026382,0.002929,0.03559,0.116758,0.000484,3.640846,-8.796512,10.658052,-0.287655,-1.390882,0.228043,-0.502968,0.020091,0.208246,0.104652,-0.112915,-1.964872,0.082174,-0.026495,0.002834,0.035576,0.116749,0.000452,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.782844,7,253,253,253,253,253,253,1,-0.344765,1.915361,9.787497,0,1,0.541155,47.735249,47.801521,0.880649,47.742592,47.570599,47.58493,47.541931,47.62793,47.58493,0,1,0.108262,0.344427,0.004,0.004,5,1,54.627747,-8231.547303,28628.97787,-199.996259,19.315027,-235.590281,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.533,-0.311891,-0.910211,2.18843,3.563741,1.562401,-0.093199,0.000413,-0.032689,0.204117,-0.293481,-0.000084,0,0,0,0,0,0,0,0.149325,-4.305882,-0.670112,-0.554764,0.011648,0.000729,1.1153,-41.495581,-9.95446,-3.227736,0.078313,-0.002238,-0.311851,-0.91028,2.188812,3.563166,1.562385,-0.093215,0.000388,-0.032879,0.202847,-0.28958,-0.000145,0,0.139417,-4.316209,-0.66762,-0.541163,0.007402,-0.009632,0.149325,-4.305882,-0.670112,-0.554764,0.011648,0.000729,-0.502639,0.01998,0.208271,0.104279,-0.112426,-1.964911,0.081106,-0.026164,0.002886,0.034919,0.11441,0.000465,3.431321,-8.846882,10.615357,-0.294288,-1.440818,0.235607,-0.502794,0.020052,0.208259,0.104456,-0.11268,-1.964922,0.081758,-0.026382,0.002929,0.03559,0.116758,0.000484,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.782557,7,253,253,253,253,253,253,1,-0.287304,1.704672,9.825804,0,1,0.59942,47.727188,47.787189,0.878413,47.685261,47.570599,47.570599,47.58493,47.656593,47.58493,0,1,0.108262,0.34065,0.004,0.004,5,1,54.755991,-8231.723483,28628.96192,-199.947979,19.329062,-235.583387,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.535,-0.311851,-0.91028,2.188812,3.563166,1.562385,-0.093215,0.000388,-0.032879,0.202847,-0.28958,-0.000145,0,0,0,0,0,0,0,0.128135,-4.305562,-0.650163,-0.546387,0.00546,0.003347,1.053627,-41.459378,-10.026029,-3.182332,0.07745,-0.002126,-0.311766,-0.91034,2.189271,3.562551,1.562353,-0.093215,0.000366,-0.032663,0.198863,-0.290038,-0.000197,0,0.148042,-4.30737,-0.634741,-0.548336,0.010056,0.02242,0.128135,-4.305562,-0.650163,-0.546387,0.00546,0.003347,-0.502462,0.019877,0.208266,0.104148,-0.112201,-1.964836,0.080046,-0.025809,0.003746,0.036252,0.118422,0.00045,4.174914,-9.11733,10.75932,-0.291784,-1.453732,0.233225,-0.502639,0.01998,0.208271,0.104279,-0.112426,-1.964911,0.081106,-0.026164,0.002886,0.034919,0.11441,0.000465,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.781453,7,253,253,253,253,253,253,1,-0.268151,1.532289,9.940725,0,1,0.572863,47.72002,47.77734,0.89408,47.72826,47.556267,47.599262,47.556267,47.656593,47.570599,0,1,0.110277,0.339643,0.004,0.004,5,1,54.7164,-8230.920588,28629.00451,-199.93712,19.335856,-235.586356,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.537,-0.311766,-0.91034,2.189271,3.562551,1.562353,-0.093215,0.000366,-0.032663,0.198863,-0.290038,-0.000197,0,0,0,0,0,0,0,0.099693,-4.283869,-0.658671,-0.544088,0.012557,-0.000082,0.995555,-41.425582,-10.075142,-3.136578,0.076193,-0.00202,-0.311822,-0.910436,2.189689,3.561956,1.562309,-0.093178,0.000378,-0.032697,0.196574,-0.29416,-0.00022,0,0.090218,-4.257419,-0.605131,-0.556838,0.01628,0.001108,0.099693,-4.283869,-0.658671,-0.544088,0.012557,-0.000082,-0.502295,0.019847,0.208286,0.103978,-0.111923,-1.964866,0.079762,-0.025728,0.004751,0.03823,0.124554,0.000467,5.006162,-8.934993,10.772853,-0.281334,-1.431507,0.253562,-0.502462,0.019877,0.208266,0.104148,-0.112201,-1.964836,0.080046,-0.025809,0.003746,0.036252,0.118422,0.00045,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.783085,7,253,253,253,253,253,253,1,-0.268151,1.149217,10.093954,0,1,0.702981,47.736141,47.794357,0.923173,47.742592,47.570599,47.599262,47.58493,47.62793,47.570599,0,1,0.105745,0.342412,0.004,0.004,5,1,54.227351,-8230.227429,28628.92109,-199.962284,19.339418,-235.566728,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.539,-0.311822,-0.910436,2.189689,3.561956,1.562309,-0.093178,0.000378,-0.032697,0.196574,-0.29416,-0.00022,0,0,0,0,0,0,0,0.095724,-4.305762,-0.629975,-0.550809,0.010471,-0.004605,0.949475,-41.39623,-10.118134,-3.097252,0.074096,-0.001919,-0.311794,-0.910472,2.190063,3.561398,1.562365,-0.093202,0.000374,-0.032593,0.194506,-0.296049,-0.000221,0,0.135044,-4.315601,-0.699281,-0.559463,0.018629,-0.001635,0.095724,-4.305762,-0.629975,-0.550809,0.010471,-0.004605,-0.502143,0.01979,0.208282,0.103765,-0.111762,-1.964877,0.079352,-0.025591,0.005392,0.039396,0.128227,0.000464,5.863787,-9.055698,10.55147,-0.289154,-1.402936,0.250423,-0.502295,0.019847,0.208286,0.103978,-0.111923,-1.964866,0.079762,-0.025728,0.004751,0.03823,0.124554,0.000467,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.782928,7,253,253,253,253,253,253,1,-0.268151,0.823605,10.151415,0,1,0.581674,47.719128,47.786293,0.936598,47.742592,47.570599,47.613598,47.556267,47.62793,47.570599,0,1,0.108011,0.344427,0.004,0.004,5,1,54.012184,-8229.423838,28628.59166,-199.985697,19.320762,-235.568041,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.541,-0.311794,-0.910472,2.190063,3.561398,1.562365,-0.093202,0.000374,-0.032593,0.194506,-0.296049,-0.000221,0,0,0,0,0,0,0,0.104484,-4.33568,-0.675641,-0.541589,0.013919,0.002318,0.916471,-41.367441,-10.139145,-3.066487,0.07257,-0.001823,-0.311782,-0.910552,2.190466,3.560747,1.562357,-0.093182,0.000356,-0.032983,0.194361,-0.296146,-0.000212,0,0.086549,-4.329066,-0.656752,-0.529209,0.020955,-0.018791,0.104484,-4.33568,-0.675641,-0.541589,0.013919,0.002318,-0.501975,0.01973,0.208303,0.103527,-0.111456,-1.964862,0.079349,-0.025578,0.005639,0.03958,0.128833,0.000444,7.16195,-8.546464,10.662403,-0.27591,-1.359494,0.250901,-0.502143,0.01979,0.208282,0.103765,-0.111762,-1.964877,0.079352,-0.025591,0.005392,0.039396,0.128227,0.000464,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.782052,7,253,253,253,253,253,253,1,-0.172383,0.670376,10.055647,0,1,0.520253,47.727188,47.792568,0.920931,47.713924,47.570599,47.570599,47.513268,47.599262,47.541931,0,1,0.109521,0.345685,0.004,0.004,5,1,53.039751,-8228.41714,28628.55737,-200.031111,19.316069,-235.567851,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.543,-0.311782,-0.910552,2.190466,3.560747,1.562357,-0.093182,0.000356,-0.032983,0.194361,-0.296146,-0.000212,0,0,0,0,0,0,0,0.083462,-4.315197,-0.690812,-0.536304,0.006048,0.004599,0.89864,-41.344918,-10.152122,-3.048559,0.070613,-0.001732,-0.311839,-0.910608,2.190896,3.560116,1.562418,-0.093219,0.000339,-0.033278,0.194597,-0.29343,-0.000204,0,0.090108,-4.319616,-0.623405,-0.524576,-0.004592,0.00386,0.083462,-4.315197,-0.690812,-0.536304,0.006048,0.004599,-0.501799,0.019709,0.208305,0.103279,-0.111271,-1.964973,0.079214,-0.025531,0.005445,0.038783,0.126298,0.000424,8.537122,-9.015005,10.461787,-0.283054,-1.29943,0.259082,-0.501975,0.01973,0.208303,0.103527,-0.111456,-1.964862,0.079349,-0.025578,0.005639,0.03958,0.128833,0.000444,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.780528,7,253,253,253,253,253,253,1,-0.248997,0.593762,10.170568,0,1,0.589851,47.737038,47.812267,0.923173,47.742592,47.570599,47.642262,47.599262,47.656593,47.570599,0,1,0.10927,0.34493,0.004,0.004,5,1,52.9443,-8227.002875,28628.17482,-200.084117,19.287455,-235.557101,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.545,-0.311839,-0.910608,2.190896,3.560116,1.562418,-0.093219,0.000339,-0.033278,0.194597,-0.29343,-0.000204,0,0,0,0,0,0,0,0.126384,-4.26789,-0.692813,-0.542882,0.002607,0.007145,0.900497,-41.325298,-10.134708,-3.045014,0.069441,-0.001645,-0.311827,-0.910728,2.191287,3.559478,1.562418,-0.093223,0.000324,-0.034423,0.195484,-0.294185,-0.000197,0,0.095242,-4.262252,-0.692304,-0.535789,0.007826,0.016303,0.126384,-4.26789,-0.692813,-0.542882,0.002607,0.007145,-0.501634,0.01965,0.208347,0.103004,-0.110933,-1.964984,0.079582,-0.02564,0.005896,0.03908,0.127266,0.000407,9.896995,-9.351724,10.581851,-0.268334,-1.221728,0.259588,-0.501799,0.019709,0.208305,0.103279,-0.111271,-1.964973,0.079214,-0.025531,0.005445,0.038783,0.126298,0.000424,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.782112,7,253,253,253,253,253,253,1,-0.248997,0.497994,10.0748,0,1,0.568135,47.737934,47.7854,0.887362,47.713924,47.58493,47.613598,47.541931,47.613598,47.570599,0,1,0.110277,0.342916,0.004,0.004,5,1,52.727837,-8225.612395,28628.1186,-200.161738,19.270934,-235.556053,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.547,-0.311827,-0.910728,2.191287,3.559478,1.562418,-0.093223,0.000324,-0.034423,0.195484,-0.294185,-0.000197,0,0,0,0,0,0,0,0.073167,-4.315484,-0.68937,-0.543127,0.012199,0.001985,0.920896,-41.314248,-10.10121,-3.055198,0.068229,-0.001563,-0.311835,-0.910756,2.191617,3.55888,1.562357,-0.093199,0.000244,-0.03472,0.197132,-0.300373,-0.000161,0,0.037868,-4.310322,-0.704016,-0.543404,0.013343,-0.003389,0.073167,-4.315484,-0.68937,-0.543127,0.012199,0.001985,-0.501494,0.019603,0.208353,0.102838,-0.11062,-1.964978,0.08057,-0.02591,0.006378,0.040489,0.131893,0.000324,10.906145,-9.552775,10.626587,-0.247133,-1.142576,0.26141,-0.501634,0.01965,0.208347,0.103004,-0.110933,-1.964984,0.079582,-0.02564,0.005896,0.03908,0.127266,0.000407,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.777132,7,253,253,253,253,253,253,1,-0.287304,0.670376,10.113108,0,1,0.624616,47.728081,47.787189,0.860511,47.72826,47.570599,47.58493,47.513268,47.642262,47.556267,0,1,0.109773,0.34065,0.004,0.004,5,1,52.523612,-8224.604761,28628.03561,-200.243185,19.259999,-235.55441,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.549,-0.311835,-0.910756,2.191617,3.55888,1.562357,-0.093199,0.000244,-0.03472,0.197132,-0.300373,-0.000161,0,0,0,0,0,0,0,0.110649,-4.327432,-0.663636,-0.547805,0.003034,-0.000316,0.954229,-41.323277,-10.058002,-3.074943,0.066797,-0.001485,-0.311827,-0.910872,2.192048,3.558237,1.562369,-0.093178,0.000229,-0.036095,0.196509,-0.312075,-0.000182,0,0.116258,-4.296431,-0.687488,-0.539974,0.005456,-0.00692,0.110649,-4.327432,-0.663636,-0.547805,0.003034,-0.000316,-0.501317,0.019543,0.208385,0.10258,-0.110329,-1.964967,0.081431,-0.026175,0.0085,0.044633,0.144951,0.000316,11.654027,-9.65003,10.735407,-0.228469,-1.119823,0.256342,-0.501494,0.019603,0.208353,0.102838,-0.11062,-1.964978,0.08057,-0.02591,0.006378,0.040489,0.131893,0.000324,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.779244,7,253,253,253,253,253,253,1,-0.248997,0.727837,9.959879,0,1,0.44148,47.73077,47.780025,0.842603,47.713924,47.570599,47.599262,47.556267,47.599262,47.570599,0,1,0.109773,0.341405,0.004,0.004,5,1,52.322748,-8223.867743,28628.0522,-200.271487,19.267521,-235.561041,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.551,-0.311827,-0.910872,2.192048,3.558237,1.562369,-0.093178,0.000229,-0.036095,0.196509,-0.312075,-0.000182,0,0,0,0,0,0,0,0.071269,-4.313612,-0.676922,-0.550309,0.005144,0.002701,0.995176,-41.326639,-9.991579,-3.097722,0.064033,-0.00141,-0.311842,-0.9109,2.192418,3.557575,1.562353,-0.093199,0.000175,-0.038126,0.198877,-0.323669,-0.000177,0,0.114712,-4.301459,-0.667512,-0.555756,0.015716,-0.002191,0.071269,-4.313612,-0.676922,-0.550309,0.005144,0.002701,-0.50116,0.019499,0.20839,0.102356,-0.110025,-1.965019,0.083138,-0.026691,0.010264,0.048008,0.155691,0.000264,11.312153,-10.028592,10.699043,-0.223241,-1.109545,0.264596,-0.501317,0.019543,0.208385,0.10258,-0.110329,-1.964967,0.081431,-0.026175,0.0085,0.044633,0.144951,0.000316,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.778849,7,253,253,253,253,253,253,1,-0.191536,0.957681,9.80665,0,1,0.655609,47.717335,47.784504,0.878413,47.72826,47.58493,47.58493,47.527599,47.62793,47.556267,0,1,0.110025,0.347196,0.004,0.004,5,1,52.803875,-8224.036778,28628.05145,-200.283393,19.26933,-235.553135,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.553,-0.311842,-0.9109,2.192418,3.557575,1.562353,-0.093199,0.000175,-0.038126,0.198877,-0.323669,-0.000177,0,0,0,0,0,0,0,0.102291,-4.300965,-0.696682,-0.545387,0.012639,0.002046,1.032335,-41.326689,-9.947751,-3.118758,0.061415,-0.00134,-0.311855,-0.910948,2.192813,3.556879,1.562385,-0.093178,0.000166,-0.039813,0.199444,-0.331983,-0.000172,0,0.02078,-4.333966,-0.684954,-0.538788,0.000897,-0.004237,0.102291,-4.300965,-0.696682,-0.545387,0.012639,0.002046,-0.50099,0.019455,0.208403,0.102064,-0.109731,-1.965031,0.084064,-0.02698,0.011895,0.050844,0.164689,0.000257,10.905515,-10.233732,10.725625,-0.223686,-1.11165,0.261453,-0.50116,0.019499,0.20839,0.102356,-0.110025,-1.965019,0.083138,-0.026691,0.010264,0.048008,0.155691,0.000264,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.786001,7,253,253,253,253,253,253,1,-0.114922,1.244985,9.710882,0,1,0.488386,47.710171,47.783611,0.900793,47.713924,47.541931,47.570599,47.556267,47.613598,47.58493,0,1,0.11078,0.345434,0.004,0.004,5,1,53.148987,-8224.323988,28628.12614,-200.281449,19.269197,-235.556246,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.555,-0.311855,-0.910948,2.192813,3.556879,1.562385,-0.093178,0.000166,-0.039813,0.199444,-0.331983,-0.000172,0,0,0,0,0,0,0,0.122474,-4.300565,-0.671856,-0.550719,0.011983,0.000331,1.063109,-41.326479,-9.902918,-3.138321,0.058995,-0.001273,-0.311875,-0.911084,2.193196,3.556285,1.562369,-0.093211,0.000159,-0.039278,0.199815,-0.335309,-0.000167,0,0.172267,-4.264917,-0.715776,-0.550994,0.001685,0.01311,0.122474,-4.300565,-0.671856,-0.550719,0.011983,0.000331,-0.50083,0.019412,0.20845,0.10182,-0.109401,-1.965101,0.084428,-0.027093,0.011933,0.051562,0.167,0.00025,10.210246,-10.185098,10.403003,-0.229716,-1.148139,0.250977,-0.50099,0.019455,0.208403,0.102064,-0.109731,-1.965031,0.084064,-0.02698,0.011895,0.050844,0.164689,0.000257,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.780181,7,253,253,253,253,253,253,1,-0.172383,1.455675,9.691729,0,1,0.538269,47.696735,47.770176,0.885126,47.72826,47.570599,47.58493,47.541931,47.642262,47.570599,0,1,0.110025,0.343922,0.004,0.004,5,1,53.378,-8225.016019,28627.89734,-200.245516,19.276395,-235.566902,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.557,-0.311875,-0.911084,2.193196,3.556285,1.562369,-0.093211,0.000159,-0.039278,0.199815,-0.335309,-0.000167,0,0,0,0,0,0,0,0.136025,-4.330984,-0.664683,-0.558721,0.006591,-0.002621,1.083439,-41.324588,-9.868438,-3.149923,0.057047,-0.001209,-0.311835,-0.911128,2.193602,3.555577,1.562345,-0.09325,0.000152,-0.041065,0.198842,-0.340003,-0.000162,0,0.16406,-4.28818,-0.745661,-0.544495,0.01619,-0.010405,0.136025,-4.330984,-0.664683,-0.558721,0.006591,-0.002621,-0.500659,0.019334,0.20846,0.101588,-0.109065,-1.965116,0.084639,-0.02715,0.013551,0.053806,0.174107,0.000243,9.127149,-9.468341,10.190111,-0.238648,-1.209059,0.249485,-0.50083,0.019412,0.20845,0.10182,-0.109401,-1.965101,0.084428,-0.027093,0.011933,0.051562,0.167,0.00025,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.771576,7,253,253,253,253,253,253,1,-0.134075,1.666364,9.615114,0,1,0.609769,47.707485,47.781818,0.896316,47.713924,47.541931,47.58493,47.513268,47.556267,47.58493,0,1,0.105996,0.343419,0.004,0.004,5,1,53.138899,-8226.306543,28627.84393,-200.186099,19.291417,-235.568983,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.559,-0.311835,-0.911128,2.193602,3.555577,1.562345,-0.09325,0.000152,-0.041065,0.198842,-0.340003,-0.000162,0,0,0,0,0,0,0,0.070998,-4.317619,-0.667154,-0.557101,0.000399,0.00115,1.085644,-41.287989,-9.843925,-3.145249,0.055392,-0.001149,-0.311786,-0.911199,2.193953,3.554979,1.562405,-0.093239,0.000146,-0.042478,0.196573,-0.346499,-0.000157,0,0.038267,-4.305176,-0.686039,-0.558842,-0.005235,0.012029,0.070998,-4.317619,-0.667154,-0.557101,0.000399,0.00115,-0.500509,0.019268,0.208483,0.101296,-0.108815,-1.965076,0.084623,-0.027133,0.015471,0.056872,0.183813,0.000238,7.44672,-9.578515,10.101161,-0.267352,-1.255238,0.238679,-0.500659,0.019334,0.20846,0.101588,-0.109065,-1.965116,0.084639,-0.02715,0.013551,0.053806,0.174107,0.000243,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.773532,7,253,253,253,253,253,253,1,-0.134075,1.704672,9.481039,0,1,0.59212,47.703903,47.771965,0.925408,47.699593,47.541931,47.527599,47.541931,47.570599,47.541931,0,1,0.103731,0.343419,0.004,0.004,5,1,53.890441,-8227.810057,28627.96067,-200.132405,19.281399,-235.577561,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084.561,-0.311786,-0.911199,2.193953,3.554979,1.562405,-0.093239,0.000146,-0.042478,0.196573,-0.346499,-0.000157,0,0,0,0,0,0,0,0.121032,-4.335896,-0.639677,-0.561592,0.008933,-0.000687,1.067104,-41.243637,-9.842263,-3.125359,0.055696,-0.001091,-0.311822,-0.911263,2.194387,3.554232,1.562389,-0.093202,0.00014,-0.045093,0.193809,-0.351026,-0.000153,0,0.113348,-4.351398,-0.655394,-0.562254,0.0201,0.000112,0.121032,-4.335896,-0.639677,-0.561592,0.008933,-0.000687,-0.500325,0.019226,0.208501,0.101025,-0.108462,-1.965094,0.084361,-0.027045,0.017863,0.059883,0.193249,0.000233,6.997916,-9.176984,9.937096,-0.289094,-1.30516,0.234353,-0.500509,0.019268,0.208483,0.101296,-0.108815,-1.965076,0.084623,-0.027133,0.015471,0.056872,0.183813,0.000238,0,29.5,31.875,29.4375,33.625,35.9375,36.5,0.775056,7,253,253,253,253,253,253,1,-0.287304,1.666364,9.500193,0,1,0.557329,47.719128,47.779133,0.887362,47.670929,47.541931,47.556267,47.513268,47.599262,47.541931,0,1,0.110025,0.34644,0.004,0.004,5,1,53.696278,-8228.392801,28627.8677,-200.078153,19.280102,-235.580588,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
